COMISIÓN NACIONAL DE HIDROCARBUROS,,,,,,,,
PRODUCCIÓN DE HIDROCARBUROS POR POZO,,,,,,,,
Correspondiente a la cuenca: Cinturon Plegado De Chiapas,,,,,,,,
Esta información se encuentra en proceso de revisión por lo que puede sufrir modificaciones.,,,,,,,,
,,,,,,,,
Actualización: 2020-05,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
,,,,,,,,
Fecha,Cuenca,Asignación_o_Contrato,Nombre_del_pozo,Petróleo_(Mbd),Gas_asociado_(MMpcd),Gas_no_asociado_(MMpcd),Agua_(Mbd),Condensado_(Mbd)
01-12-2004,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-87,0.024956,4.467143,0.0,0.287015,0.0
01-12-2004,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-85,0.056202,5.955654,0.0,0.237898,0.0
01-12-2004,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-67,0.056202,6.580296,0.0,0.350795,0.0
01-12-2004,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-6,0.194597,0.020847,0.0,0.120786,0.0
01-01-2005,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-9,1.082454,0.120981,0.0,0.034869,0.0
01-01-2005,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-8,0.61214,0.068351,0.0,0.004261,0.0
01-01-2005,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-6,0.211013,0.02267,0.0,0.20595,0.0
01-01-2005,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-12,0.26478,0.030188,0.0,0.114043,0.0
01-01-2005,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-11,0.098608,0.010025,0.0,0.026177,0.0
01-01-2005,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-87,0.025159,4.474648,0.0,0.289137,0.0
01-01-2005,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-85,0.056,5.512686,0.0,0.266533,0.0
01-01-2005,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-67,0.056608,6.632586,0.0,0.353357,0.0
01-02-2005,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-9,1.502367,0.168178,0.0,0.051706,0.0
01-02-2005,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-8,0.840171,0.093717,0.0,0.00822,0.0
01-02-2005,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-6,0.130738,0.015517,0.0,0.206303,0.0
01-02-2005,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-12,0.36106,0.041288,0.0,0.16534,0.0
01-02-2005,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-11,0.137145,0.014015,0.0,0.038818,0.0
01-02-2005,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-87,0.015051,1.583691,0.0,0.430623,0.0
01-02-2005,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-85,0.038637,2.98862,0.0,0.146551,0.0
01-02-2005,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-67,0.045601,5.381263,0.0,0.370739,0.0
01-03-2005,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-85,0.031449,1.605585,0.0,0.042652,0.0
01-03-2005,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-67,0.044029,5.310781,0.0,0.422259,0.0
01-03-2005,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-87,0.01258,0.829258,0.0,0.595915,0.0
01-03-2005,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-11,0.131071,0.013241,0.0,0.035453,0.0
01-03-2005,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-12,0.351722,0.039836,0.0,0.153731,0.0
01-03-2005,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-8,0.814022,0.090185,0.0,0.008112,0.0
01-03-2005,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-9,1.442495,0.16033,0.0,0.047195,0.0
01-04-2005,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-9,1.50536,0.168307,0.0,0.049142,0.0
01-04-2005,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-8,0.853047,0.09507,0.0,0.008479,0.0
01-04-2005,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-12,0.367975,0.042018,0.0,0.161628,0.0
01-04-2005,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-11,0.137154,0.013967,0.0,0.036536,0.0
01-04-2005,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-87,0.003564,0.234833,0.0,0.16768,0.0
01-04-2005,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-85,0.031394,1.632761,0.0,0.043272,0.0
01-04-2005,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-67,0.043952,5.400671,0.0,0.428397,0.0
01-05-2005,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-9,1.484346,0.166025,0.0,0.048266,0.0
01-05-2005,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-12,0.363388,0.041506,0.0,0.160588,0.0
01-05-2005,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-11,0.1355,0.013835,0.0,0.035429,0.0
01-05-2005,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-87,0.024753,2.350061,0.0,0.0,0.0
01-05-2005,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-85,0.014609,0.746036,0.0,0.066457,0.0
01-05-2005,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-67,0.044029,4.405759,0.0,0.402159,0.0
01-05-2005,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-8,0.837639,0.093389,0.0,0.008322,0.0
01-06-2005,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-87,0.025159,4.763957,0.0,0.0,0.0
01-06-2005,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-85,0.169825,3.264511,0.0,0.0,0.0
01-06-2005,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-67,0.025579,1.246984,0.0,0.254744,0.0
01-06-2005,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-11,0.132061,0.013469,0.0,0.034434,0.0
01-06-2005,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-12,0.354164,0.040406,0.0,0.156078,0.0
01-06-2005,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-9,1.446669,0.161625,0.0,0.04691,0.0
01-06-2005,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-8,0.816378,0.090914,0.0,0.008089,0.0
01-07-2005,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-9,1.434914,0.160858,0.0,0.048246,0.0
01-07-2005,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-8,0.809744,0.090482,0.0,0.008319,0.0
01-07-2005,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-12,0.349257,0.039987,0.0,0.158412,0.0
01-07-2005,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-11,0.130176,0.013291,0.0,0.0356,0.0
01-07-2005,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-87,0.069594,3.144169,0.0,0.00548,0.0
01-07-2005,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-85,0.157448,6.606755,0.0,0.005679,0.0
01-07-2005,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-67,0.025159,1.281797,0.0,0.251237,0.0
01-08-2005,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-9,1.413093,0.160017,0.0,0.046784,0.0
01-08-2005,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-8,0.736437,0.082946,0.0,0.005913,0.0
01-08-2005,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-12,0.345944,0.040004,0.0,0.152764,0.0
01-08-2005,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-11,0.128996,0.013335,0.0,0.035174,0.0
01-08-2005,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-87,0.075478,2.965204,0.0,0.006294,0.0
01-08-2005,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-67,0.023739,1.234835,0.0,0.237637,0.0
01-08-2005,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-85,0.150955,6.987349,0.0,0.006287,0.0
01-09-2005,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-9,1.453035,0.13639,0.0,0.059089,0.0
01-09-2005,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-8,0.739174,0.067995,0.0,0.005042,0.0
01-09-2005,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-12,0.347327,0.033381,0.0,0.152563,0.0
01-09-2005,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-11,0.134257,0.061585,0.0,0.035318,0.0
01-09-2005,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-87,0.075478,2.896319,0.0,0.00635,0.0
01-09-2005,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-85,0.150955,7.374383,0.0,0.006344,0.0
01-10-2005,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-9,1.406819,0.110346,0.0,0.088162,0.0
01-10-2005,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-12,0.2889,0.022069,0.0,0.152729,0.0
01-10-2005,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-11,0.13817,0.098086,0.0,0.036934,0.0
01-10-2005,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-87,0.075599,2.767517,0.0,0.006308,0.0
01-10-2005,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-85,0.151197,7.273651,0.0,0.006302,0.0
01-10-2005,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-67,0.023414,1.225997,0.0,0.000203,0.0
01-10-2005,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-8,0.753653,0.058851,0.0,0.005216,0.0
01-11-2005,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-67,0.107346,3.964298,0.0,0.003566,0.0
01-11-2005,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-9,1.389081,0.108907,0.0,0.087117,0.0
01-11-2005,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-8,0.744151,0.058084,0.0,0.005154,0.0
01-11-2005,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-12,0.285258,0.021781,0.0,0.150919,0.0
01-11-2005,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-11,0.136428,0.096806,0.0,0.036496,0.0
01-11-2005,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-87,0.075478,2.509922,0.0,0.006298,0.0
01-11-2005,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-85,0.150955,6.596634,0.0,0.006291,0.0
01-12-2005,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-85,0.150955,6.492579,0.0,0.006294,0.0
01-12-2005,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-67,0.150955,5.031162,0.0,0.006294,0.0
01-12-2005,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-87,0.075478,2.470331,0.0,0.006301,0.0
01-12-2005,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-11,0.136528,0.01932,0.0,0.036537,0.0
01-12-2005,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-8,0.754658,0.083087,0.0,0.00522,0.0
01-12-2005,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-9,1.408695,0.155788,0.0,0.088231,0.0
01-12-2005,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-12,0.289285,0.031158,0.0,0.152849,0.0
01-01-2006,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-67,0.130931,4.85807,0.0,0.004055,0.0
01-01-2006,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-85,0.150696,6.476372,0.0,0.006293,0.0
01-01-2006,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-87,0.075348,2.637741,0.0,0.0063,0.0
01-01-2006,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-12,0.289285,0.031783,0.0,0.152948,0.0
01-01-2006,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-9,1.408695,0.158916,0.0,0.088288,0.0
01-01-2006,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-8,0.754658,0.084755,0.0,0.005224,0.0
01-01-2006,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-11,0.138354,0.014126,0.0,0.036987,0.0
01-02-2006,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-9,1.388079,0.156286,0.0,0.08625,0.0
01-02-2006,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-8,0.744655,0.083352,0.0,0.00937,0.0
01-02-2006,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-12,0.284591,0.031257,0.0,0.147306,0.0
01-02-2006,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-11,0.136109,0.013892,0.0,0.035622,0.0
01-02-2006,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-87,0.075478,3.016836,0.0,0.006302,0.0
01-02-2006,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-85,0.060652,3.898581,0.0,0.053062,0.0
01-02-2006,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-67,0.081767,4.310574,0.0,0.0,0.0
01-03-2006,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-9,1.440364,0.158916,0.0,0.072016,0.0
01-03-2006,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-8,0.786225,0.084755,0.0,0.056748,0.0
01-03-2006,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-12,0.289331,0.031783,0.0,0.124234,0.0
01-03-2006,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-11,0.138376,0.014126,0.0,0.030043,0.0
01-03-2006,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-87,0.074666,3.160023,0.0,0.006455,0.0
01-03-2006,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-85,0.052347,2.149655,0.0,0.042704,0.0
01-03-2006,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-67,0.063507,3.828447,0.0,0.006253,0.0
01-04-2006,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-9,1.418406,0.15672,0.0,0.068815,0.0
01-04-2006,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-8,0.774239,0.083584,0.0,0.054226,0.0
01-04-2006,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-12,0.28492,0.031344,0.0,0.118713,0.0
01-04-2006,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-11,0.136266,0.013931,0.0,0.028708,0.0
01-04-2006,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-87,0.066772,2.625029,0.0,0.006555,0.0
01-04-2006,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-67,0.063645,3.524779,0.0,0.008125,0.0
01-04-2006,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-85,0.081649,3.097736,0.0,0.014259,0.0
01-05-2006,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-9,1.416912,0.156287,0.0,0.069098,0.0
01-05-2006,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-8,0.773424,0.083353,0.0,0.054449,0.0
01-05-2006,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-12,0.28462,0.031257,0.0,0.119201,0.0
01-05-2006,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-11,0.134094,0.013784,0.0,0.028931,0.0
01-05-2006,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-87,0.075072,2.965651,0.0,0.00964,0.0
01-05-2006,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-85,0.073652,3.335316,0.0,0.01898,0.0
01-05-2006,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-67,0.069188,3.867445,0.0,0.014416,0.0
01-06-2006,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-9,1.44025,0.158916,0.0,0.068448,0.0
01-06-2006,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-8,0.786163,0.084755,0.0,0.053936,0.0
01-06-2006,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-12,0.267503,0.029429,0.0,0.113284,0.0
01-06-2006,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-11,0.137316,0.014008,0.0,0.029552,0.0
01-06-2006,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-87,0.075478,3.550333,0.0,0.01445,0.0
01-06-2006,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-85,0.069188,0.349571,0.0,0.028916,0.0
01-06-2006,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-67,0.069188,4.631819,0.0,0.014451,0.0
01-07-2006,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-9,1.412544,0.15599,0.0,0.068847,0.0
01-07-2006,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-8,0.771039,0.083194,0.0,0.05425,0.0
01-07-2006,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-12,0.271862,0.029702,0.0,0.117758,0.0
01-07-2006,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-11,0.120329,0.012378,0.0,0.028186,0.0
01-07-2006,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-87,0.075478,3.570388,0.0,0.014734,0.0
01-07-2006,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-85,0.069188,0.351546,0.0,0.029484,0.0
01-07-2006,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-67,0.069188,4.657983,0.0,0.014734,0.0
01-08-2006,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-67,0.069188,4.751245,0.0,0.014709,0.0
01-08-2006,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-9,1.327154,0.148984,0.0,0.0908,0.0
01-08-2006,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-8,0.711708,0.079458,0.0,0.040134,0.0
01-08-2006,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-12,0.246575,0.026486,0.0,0.118813,0.0
01-08-2006,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-11,0.093933,0.009932,0.0,0.033091,0.0
01-08-2006,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-87,0.075478,3.641874,0.0,0.014709,0.0
01-08-2006,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-85,0.069188,0.358585,0.0,0.029434,0.0
01-09-2006,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-9,1.268417,0.142826,0.0,0.093817,0.0
01-09-2006,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-8,0.676489,0.076174,0.0,0.034987,0.0
01-09-2006,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-12,0.236771,0.025391,0.0,0.119325,0.0
01-09-2006,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-11,0.090199,0.009522,0.0,0.033234,0.0
01-09-2006,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-87,0.075478,3.678792,0.0,0.01283,0.0
01-09-2006,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-85,0.069188,0.36222,0.0,0.025674,0.0
01-09-2006,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-67,0.069188,4.799409,0.0,0.012831,0.0
01-10-2006,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-9,1.252294,0.144263,0.0,0.096508,0.0
01-10-2006,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-8,0.66789,0.07694,0.0,0.035991,0.0
01-10-2006,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-11,0.072644,0.007415,0.0,0.028201,0.0
01-10-2006,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-87,0.075586,3.752982,0.0,0.012635,0.0
01-10-2006,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-85,0.069287,0.369524,0.0,0.025284,0.0
01-10-2006,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-67,0.065739,4.367188,0.0,0.013834,0.0
01-10-2006,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-12,0.233761,0.025647,0.0,0.122747,0.0
01-11-2006,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-9,1.252719,0.142397,0.0,0.117303,0.0
01-11-2006,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-8,0.630598,0.071474,0.0,0.066695,0.0
01-11-2006,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-12,0.233791,0.025326,0.0,0.120065,0.0
01-11-2006,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-11,0.034003,0.002826,0.0,0.01462,0.0
01-11-2006,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-85,0.062898,1.963768,0.0,0.031494,0.0
01-11-2006,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-67,0.050318,2.905112,0.0,0.086242,0.0
01-11-2006,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-87,0.101895,4.217414,0.0,0.030213,0.0
01-12-2006,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-9,1.185444,0.133174,0.0,0.191089,0.0
01-12-2006,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-8,0.566951,0.063792,0.0,0.139094,0.0
01-12-2006,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-12,0.234573,0.025859,0.0,0.120568,0.0
01-12-2006,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-11,0.011971,0.002051,0.0,0.00455,0.0
01-12-2006,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-87,0.113216,4.41824,0.0,0.037908,0.0
01-12-2006,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-85,0.056608,3.254966,0.0,0.037908,0.0
01-12-2006,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-67,0.050318,2.741217,0.0,0.107405,0.0
01-01-2007,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-85,0.055797,3.221507,0.0,0.038737,0.0
01-01-2007,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-67,0.050318,2.711619,0.0,0.107465,0.0
01-01-2007,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-87,0.113216,4.370535,0.0,0.037929,0.0
01-01-2007,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-11,0.023333,0.0032,0.0,0.008836,0.0
01-01-2007,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-8,0.572929,0.06506,0.0,0.145172,0.0
01-01-2007,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-12,0.239765,0.026344,0.0,0.119893,0.0
01-01-2007,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-9,1.198419,0.135624,0.0,0.198239,0.0
01-02-2007,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-9,1.202863,0.136116,0.0,0.172033,0.0
01-02-2007,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-8,0.57557,0.063417,0.0,0.184295,0.0
01-02-2007,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-12,0.240348,0.026368,0.0,0.109087,0.0
01-02-2007,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-11,0.043375,0.00541,0.0,0.011936,0.0
01-02-2007,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-87,0.113216,4.222111,0.0,0.037868,0.0
01-02-2007,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-85,0.006964,1.172905,0.0,0.150035,0.0
01-02-2007,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-67,0.050318,2.619532,0.0,0.107291,0.0
01-03-2007,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-9,1.272739,0.144806,0.0,0.217457,0.0
01-03-2007,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-8,0.235563,0.025129,0.0,0.069767,0.0
01-03-2007,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-12,0.231597,0.026049,0.0,0.127095,0.0
01-03-2007,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-11,0.043969,0.003942,0.0,0.008314,0.0
01-03-2007,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-87,0.113059,4.259803,0.0,0.037783,0.0
01-03-2007,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-85,0.006281,1.068489,0.0,0.15942,0.0
01-03-2007,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-67,0.017432,2.343343,0.0,0.139935,0.0
01-04-2007,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-9,1.197333,0.127934,0.0,0.270024,0.0
01-04-2007,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-12,0.227719,0.027801,0.0,0.161309,0.0
01-04-2007,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-11,0.042148,0.006595,0.0,0.017759,0.0
01-04-2007,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-87,0.113216,4.266461,0.0,0.037825,0.0
01-04-2007,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-85,0.00629,1.070159,0.0,0.159593,0.0
01-04-2007,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-67,0.01258,2.303322,0.0,0.144994,0.0
01-05-2007,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-9,1.188947,0.127228,0.0,0.270071,0.0
01-05-2007,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-12,0.195012,0.024739,0.0,0.195148,0.0
01-05-2007,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-11,0.042608,0.006835,0.0,0.018284,0.0
01-05-2007,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-87,0.113216,4.269196,0.0,0.037823,0.0
01-05-2007,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-85,0.00629,1.070845,0.0,0.159588,0.0
01-05-2007,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-67,0.01258,2.304798,0.0,0.144989,0.0
01-06-2007,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-9,1.188609,0.129954,0.0,0.269854,0.0
01-06-2007,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-8,0.112568,0.008401,0.0,0.010454,0.0
01-06-2007,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-12,0.194957,0.025269,0.0,0.194991,0.0
01-06-2007,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-87,0.113216,4.272864,0.0,0.037907,0.0
01-06-2007,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-85,0.001048,0.179273,0.0,0.026598,0.0
01-06-2007,CINTURON PLEGADO DE CHIAPAS,,CATEDRAL-67,0.01258,2.306779,0.0,0.145312,0.0
01-07-2007,CINTURON PLEGADO DE CHIAPAS,,CERRO NANCHITAL-9,1.188663,0.129555,0.0,0.26941,0.0
